1.25075,0.0461043
1.02876,0.0591811
1.01753,0.434163
-1.88,-0.0150373
-0.555713,0.0187985
0.956205,0.261151
0.548715,-0.176021
-1.17535,0.147098
1.02477,0.123021
-0.648217,0.142847
0.935928,0.414277
-1.69325,0.0249288
0.702202,0.535045
